Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.77.95-34.210.177.250-59881-443-6,34.210.177.250,443,192.168.77.95,59881,6,27-04-2022 08:18,0,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,15.5,0,0,0,0,0,0,0,2,31,1,0,-1,110,1,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-52.25.156.162-59872-443-6,52.25.156.162,443,192.168.77.95,59872,6,27-04-2022 08:18,0,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,15.5,0,0,0,0,0,0,0,2,31,1,0,-1,26800,1,0,0,0,0,0,0,0,0,0,No Label
134.221.98.128-0.0.0.100-0-0-0,134.221.98.128,0,0.0.0.100,0,0,27-04-2022 08:14,91657642,7,1,0,0,0,0,0,0,0,0,0,0,0,0.08728132,1.31E+07,2.57E+07,7.01E+07,37742,8.62E+07,1.44E+07,2.79E+07,7.01E+07,37742,0,0,0,0,0,0,0,0,0,0,0,0.076371155,0.010910165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,193844,0,193844,193844,3.02E+07,3.49E+07,7.01E+07,5460451,No Label
134.221.98.128-0.0.3.5-0-0-0,134.221.98.128,0,0.0.3.5,0,0,27-04-2022 08:15,68925204,6,1,0,0,0,0,0,0,0,0,0,0,0,0.101559366,1.15E+07,1.91E+07,4.94E+07,227185,1.95E+07,3908626.8,5119127.692,1.18E+07,227185,0,0,0,0,0,0,0,0,0,0,0,0.087050885,0.014508481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,1119221,0,1119221,1119221,2.25E+07,2.34E+07,4.94E+07,6376548,No Label
192.168.77.95-52.25.156.162-59877-443-6,192.168.77.95,59877,52.25.156.162,443,6,27-04-2022 08:18,133197,0,2,0,31,0,0,0,0,31,0,15.5,21.92031022,232.7379746,15.0153532,133197,0,133197,133197,0,0,0,0,0,133197,133197,0,133197,133197,0,1,0,0,0,40,0,15.0153532,0,31,20.66666667,17.89785834,320.3333333,1,0,0,1,1,0,0,0,0,31,0,15.5,0,0,0,0,0,0,0,0,2,31,-1,110,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-52.25.156.162-59877-443-6,192.168.77.95,59877,52.25.156.162,443,6,27-04-2022 08:18,1088104,0,3,0,31,0,0,0,0,31,0,10.33333333,17.89785834,28.48992376,2.757089396,544052,581076.3111,954935,133169,0,0,0,0,0,1088104,544052,581076.3111,954935,133169,0,0,0,0,0,72,0,2.757089396,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,0,10.33333333,0,0,0,0,0,0,0,0,3,31,-1,110,0,0,0,0,0,0,0,0,0,0,No Label
134.221.98.128-0.0.0.86-0-0-0,134.221.98.128,0,0.0.0.86,0,0,27-04-2022 08:15,114245253,3,1,0,0,0,0,0,0,0,0,0,0,0,0.035012396,3.81E+07,4.32E+07,8.50E+07,105692,1.14E+08,5.71E+07,3.96E+07,8.50E+07,2.91E+07,0,0,0,0,0,0,0,0,0,0,0,0.026259297,0.008753099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,105692,0,105692,105692,5.71E+07,3.96E+07,8.50E+07,2.91E+07,No Label
134.221.98.128-0.0.0.83-0-0-0,134.221.98.128,0,0.0.0.83,0,0,27-04-2022 08:13,9601374,2,1,0,0,0,0,0,0,0,0,0,0,0,0.31245528,4800687,1665737.101,5978541,3622833,3622833,3622833,0,3622833,3622833,0,0,0,0,0,0,0,0,0,0,0,0.20830352,0.10415176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5978541,0,5978541,5978541,No Label
192.168.77.95-52.32.136.26-59924-443-6,192.168.77.95,59924,52.32.136.26,443,6,27-04-2022 08:18,6041624,7,6,674,3495,517,0,96.28571429,191.1497792,2600,0,582.5,1042.98605,690.0462525,2.151739334,503468.6667,1425871.918,5009760,0,5691806,948634.3333,1996376.327,5009760,98,963575,192715,177116.3373,349669,0,0,0,0,0,140,136,1.158628872,0.993110462,0,2600,297.7857143,708.0631413,501353.4121,0,1,0,0,0,0,0,0,0,320.6923077,96.28571429,582.5,0,0,0,0,0,0,7,674,6,3495,-1,26800,3,0,1031766,0,1031766,1031766,5009760,0,5009760,5009760,No Label
192.168.77.95-52.32.136.26-59924-443-6,52.32.136.26,443,192.168.77.95,59924,6,27-04-2022 08:18,367,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,84468.66485,10899.18256,122.3333333,211.8875488,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,8174.386921,2724.79564,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,-1,26800,1,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-34.210.177.250-59926-443-6,192.168.77.95,59926,34.210.177.250,443,6,27-04-2022 08:18,5812618,7,6,674,3713,517,0,96.28571429,191.1497792,2740,0,618.8333333,1101.140939,754.7373662,2.236513736,484384.8333,1315425.902,4631829,0,5538250,923041.6667,1830466.467,4631829,98,1064946,212989.2,200622.825,396684,0,0,0,0,0,140,144,1.204276627,1.032237109,0,2740,313.3571429,747.8025868,559208.7088,0,1,0,0,0,0,0,0,0,337.4615385,96.28571429,618.8333333,0,0,0,0,0,0,7,674,6,3713,-1,110,3,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-34.210.177.250-59926-443-6,34.210.177.250,443,192.168.77.95,59926,6,27-04-2022 08:18,192,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,161458.3333,20833.33333,64,110.8512517,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,32,15625,5208.333333,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,-1,110,1,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-52.32.136.26-59923-443-6,192.168.77.95,59923,52.32.136.26,443,6,27-04-2022 08:18,12995291,12,11,3502,5529,1370,0,291.8333333,523.9533,2740,0,502.6363636,862.8039491,694.9440378,1.769871871,590695.0455,2101398.223,9912037,0,1.27E+07,1155207.636,2929086.822,9912266,0,1.30E+07,1299498.3,3114455.788,1.00E+07,0,0,0,0,0,240,244,0.923411411,0.84646046,0,2740,376.2916667,687.3670926,472473.5199,0,1,0,0,0,0,0,0,0,392.6521739,291.8333333,502.6363636,0,0,0,0,0,0,12,3502,11,5529,-1,132,7,0,3082946,0,3082946,3082946,9912037,0,9912037,9912037,No Label
192.168.77.95-52.32.136.26-59923-443-6,52.32.136.26,443,192.168.77.95,59923,6,27-04-2022 08:18,0,2,1,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,132,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-20.198.162.76-59665-443-6,192.168.77.95,59665,20.198.162.76,443,6,27-04-2022 08:13,244840,1,2,0,268,0,0,0,0,169,99,134,49.49747468,1094.592387,12.25289985,122420,9251.785125,128962,115878,0,0,0,0,0,128962,128962,0,128962,128962,0,1,0,0,20,40,4.084299951,8.168599902,0,169,91.75,69.5,4830.25,0,0,0,1,1,0,0,0,2,122.3333333,0,134,0,0,0,0,0,0,1,0,2,268,-1,7621,0,0,0,0,0,0,0,0,0,0,No Label
134.221.104.0-0.0.4.214-0-0-0,134.221.104.0,0,0.0.4.214,0,0,27-04-2022 08:15,119406485,106,1,0,0,0,0,0,0,0,0,0,0,0,0.896098734,1126476.274,6248385.186,5.15E+07,0,1.19E+08,1137134.105,6277385.45,5.15E+07,0,0,0,0,0,0,0,0,0,0,0,0,0.887723979,0.008374755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,1,0,-1,-1,0,0,207168,140670.5127,410493,34021,2.37E+07,1.89E+07,5.15E+07,7168040,No Label
134.221.104.0-0.0.2.118-0-0-0,134.221.104.0,0,0.0.2.118,0,0,27-04-2022 08:15,119399081,3,1,0,0,0,0,0,0,0,0,0,0,0,0.033501095,3.98E+07,3.22E+07,7.42E+07,1.03E+07,1.09E+08,5.45E+07,2.77E+07,7.42E+07,3.49E+07,0,0,0,0,0,0,0,0,0,0,0,0.025125822,0.008375274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,3.98E+07,3.22E+07,7.42E+07,1.03E+07,No Label
134.221.104.0-0.0.4.210-0-0-0,134.221.104.0,0,0.0.4.210,0,0,27-04-2022 08:15,22461583,1,1,0,0,0,0,0,0,0,0,0,0,0,0.089040919,2.25E+07,0,2.25E+07,2.25E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04452046,0.04452046,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,2.25E+07,0,2.25E+07,2.25E+07,No Label
134.221.98.128-0.0.0.53-0-0-0,134.221.98.128,0,0.0.0.53,0,0,27-04-2022 08:13,15112681,3,1,0,0,0,0,0,0,0,0,0,0,0,0.264678385,5037560.333,4599261.216,1.03E+07,1676227,1.20E+07,5977626,6083096.803,1.03E+07,1676227,0,0,0,0,0,0,0,0,0,0,0,0.198508789,0.066169596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,4833656,0,4833656,4833656,1.03E+07,0,1.03E+07,1.03E+07,No Label
134.221.98.128-0.0.0.42-0-0-0,134.221.98.128,0,0.0.0.42,0,0,27-04-2022 08:16,57270432,6,1,0,0,0,0,0,0,0,0,0,0,0,0.122227121,9545072,1.73E+07,4.48E+07,0,5.39E+07,1.08E+07,1.91E+07,4.48E+07,0,0,0,0,0,0,0,0,0,0,0,0,0.104766103,0.017461017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,9398626,0,9398626,9398626,4.48E+07,0,4.48E+07,4.48E+07,No Label
134.221.98.128-0.0.1.166-0-0-0,134.221.98.128,0,0.0.1.166,0,0,27-04-2022 08:16,1184360,1,1,0,0,0,0,0,0,0,0,0,0,0,1.68867574,1184360,0,1184360,1184360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84433787,0.84433787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.98.128-0.0.0.49-0-0-0,134.221.98.128,0,0.0.0.49,0,0,27-04-2022 08:15,32892791,2,1,0,0,0,0,0,0,0,0,0,0,0,0.091205395,1.64E+07,5882183.018,2.06E+07,1.23E+07,1.23E+07,1.23E+07,0,1.23E+07,1.23E+07,0,0,0,0,0,0,0,0,0,0,0,0.060803597,0.030401798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,1.64E+07,5882183.018,2.06E+07,1.23E+07,No Label
134.221.104.0-0.0.0.37-0-0-0,134.221.104.0,0,0.0.0.37,0,0,27-04-2022 08:15,119018328,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025206202,5.95E+07,7.05E+07,1.09E+08,9684512,1.09E+08,1.09E+08,0,1.09E+08,1.09E+08,0,0,0,0,0,0,0,0,0,0,0,0.016804135,0.008402067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.95E+07,7.05E+07,1.09E+08,9684512,No Label
192.168.77.95-52.25.156.162-59871-443-6,192.168.77.95,59871,52.25.156.162,443,6,27-04-2022 08:18,61830119,13,13,2036,4351,1357,0,156.6153846,388.0196598,2740,0,334.6923077,778.537559,103.2991704,0.420507035,2473204.76,4157260.065,1.01E+07,0,6.15E+07,5128867.667,5180838.569,1.07E+07,70,6.18E+07,5152477.75,5210774.195,1.08E+07,0,0,0,0,0,260,344,0.210253517,0.210253517,0,2740,236.5555556,599.4996204,359399.7949,0,1,0,0,0,0,0,0,1,245.6538462,156.6153846,334.6923077,0,0,0,0,0,0,13,2036,13,4351,-1,120,9,0,623391.1667,446980.4089,1510219,335970,9681564.333,875712.4653,1.01E+07,7899067,No Label
192.168.77.95-52.25.156.162-59871-443-6,52.25.156.162,443,192.168.77.95,59871,6,27-04-2022 08:19,302,2,1,0,0,0,0,0,0,0,0,0,0,0,9933.774834,151,213.5462479,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,6622.516556,3311.258278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,120,0,0,0,0,0,0,0,0,0,0,No Label
134.221.98.128-0.0.1.190-0-0-0,134.221.98.128,0,0.0.1.190,0,0,27-04-2022 08:13,55105232,2,1,0,0,0,0,0,0,0,0,0,0,0,0.054441292,2.76E+07,2086522.205,2.90E+07,2.61E+07,2.90E+07,2.90E+07,0,2.90E+07,2.90E+07,0,0,0,0,0,0,0,0,0,0,0,0.036294194,0.018147097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,2.76E+07,2086522.205,2.90E+07,2.61E+07,No Label
134.221.98.128-0.0.0.92-0-0-0,134.221.98.128,0,0.0.0.92,0,0,27-04-2022 08:15,64980461,4,1,0,0,0,0,0,0,0,0,0,0,0,0.076946207,1.62E+07,9763760.754,2.47E+07,2345618,6.26E+07,2.09E+07,3768180.844,2.47E+07,1.72E+07,0,0,0,0,0,0,0,0,0,0,0,0.061556966,0.015389241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,2345618,0,2345618,2345618,2.09E+07,3768180.844,2.47E+07,1.72E+07,No Label
192.168.77.95-20.44.229.112-59852-443-6,192.168.77.95,59852,20.44.229.112,443,6,27-04-2022 08:18,74680374,13,11,5094,8953,1370,0,391.8461538,565.0769632,4110,0,813.9090909,1217.558332,188.0949338,0.321369574,3246972.783,1.53E+07,7.35E+07,0,7.45E+07,6210108.833,2.12E+07,7.35E+07,0,1019132,101913.2,91940.77044,225702,0,0,0,0,0,260,244,0.174075186,0.147294388,0,4110,561.88,913.9313122,835270.4433,0,1,0,0,0,0,0,0,0,585.2916667,391.8461538,813.9090909,0,0,0,0,0,0,13,5094,11,8953,-1,2049,8,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-34.210.177.250-59874-443-6,192.168.77.95,59874,34.210.177.250,443,6,27-04-2022 08:18,74828491,17,18,2788,6933,1370,0,164,364.2632976,2740,0,385.1666667,752.3268415,129.9104107,0.46773628,2200837.971,3940967.719,1.02E+07,0,7.45E+07,4658783.375,4958851.791,1.06E+07,0,7.48E+07,4401658.471,4999763.981,1.05E+07,0,0,0,0,0,340,456,0.227186193,0.240550087,0,2740,270.0277778,591.5496108,349930.9421,0,1,0,0,0,0,0,0,1,277.7428571,164,385.1666667,0,0,0,0,0,0,17,2788,18,6933,-1,126,12,0,941667.7143,1162907.814,3487265,341553,9748074.286,822607.2984,1.02E+07,7903135,No Label
192.168.77.95-34.210.177.250-59874-443-6,34.210.177.250,443,192.168.77.95,59874,6,27-04-2022 08:19,1813,2,1,0,0,0,0,0,0,0,0,0,0,0,1654.71594,906.5,1281.984594,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,1103.14396,551.5719801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,126,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-34.210.177.250-59925-443-6,192.168.77.95,59925,34.210.177.250,443,6,27-04-2022 08:18,61519006,13,15,1538,5072,859,0,118.3076923,264.5837563,1370,0,338.1333333,523.7552409,107.4464695,0.455143895,2278481.704,4090171.959,1.02E+07,0,6.12E+07,5103267.167,5181347.57,1.05E+07,92,6.15E+07,4394173.429,5108566.603,1.05E+07,0,0,0,0,0,260,384,0.211316808,0.243827087,0,1370,227.9310345,425.561556,181102.6379,0,1,0,0,0,0,0,0,1,236.0714286,118.3076923,338.1333333,0,0,0,0,0,0,13,1538,15,5072,-1,116,9,0,503385,399210.2942,1316347,308462,9749686.333,869887.2491,1.02E+07,7975919,No Label
192.168.77.95-34.210.177.250-59925-443-6,34.210.177.250,443,192.168.77.95,59925,6,27-04-2022 08:19,11731,2,1,0,0,0,0,0,0,0,0,0,0,0,255.7326741,5865.5,8295.06965,11731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,170.4884494,85.2442247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,116,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,27-04-2022 08:17,105472516,6,1,0,0,0,0,0,0,0,0,0,0,0,0.066368001,1.76E+07,493829.2329,1.82E+07,1.69E+07,8.80E+07,1.76E+07,551039.2412,1.82E+07,1.69E+07,0,0,0,0,0,0,0,0,0,0,0,0.056886858,0.009481143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,1.76E+07,493829.2329,1.82E+07,1.69E+07,No Label
134.221.96.0-0.0.0.24-0-0-0,134.221.96.0,0,0.0.0.24,0,0,27-04-2022 08:17,83495224,2,1,0,0,0,0,0,0,0,0,0,0,0,0.035930199,4.17E+07,376100.1974,4.20E+07,4.15E+07,4.20E+07,4.20E+07,0,4.20E+07,4.20E+07,0,0,0,0,0,0,0,0,0,0,0,0.023953466,0.011976733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.17E+07,376100.1974,4.20E+07,4.15E+07,No Label
192.168.77.95-117.18.237.29-59906-80-6,192.168.77.95,59906,117.18.237.29,80,6,27-04-2022 08:18,99037385,13,13,433,739,424,0,33.30769231,117.3892277,739,0,56.84615385,204.9617225,11.83391504,0.262527125,3961495.4,4900858.429,1.01E+07,0,9.90E+07,8249023.917,3880793.309,1.02E+07,263,9.16E+07,7635786.25,4583922.7,1.03E+07,0,0,0,0,0,260,392,0.131263563,0.131263563,0,739,43.40740741,161.1297278,25962.78917,0,1,0,0,0,0,0,0,1,45.07692308,33.30769231,56.84615385,0,0,0,0,0,0,13,433,13,739,-1,131,10,0,97209.33333,64398.49018,260339,62102,1.01E+07,82343.3071,1.01E+07,9895489,No Label
192.168.77.95-99.86.20.24-59935-443-6,192.168.77.95,59935,99.86.20.24,443,6,27-04-2022 08:19,28391159,10,11,970,5424,517,0,97,185.48495,2740,0,493.0909091,910.8059568,225.2109539,0.73966688,1419557.95,3449284.177,1.01E+07,0,2.84E+07,3150428.111,4739660.511,1.02E+07,44,2.06E+07,2059770,4298257.09,1.02E+07,0,0,0,0,0,200,268,0.352222324,0.387444556,0,2740,290.6363636,673.144826,453123.9567,0,1,0,0,0,0,0,0,1,304.4761905,97,493.0909091,0,0,0,0,0,0,10,970,11,5424,-1,133,6,0,106541.3333,53602.3127,167715,67797,9357163.667,1354247.243,1.01E+07,7793415,No Label
192.168.77.95-99.86.20.84-59898-443-6,192.168.77.95,59898,99.86.20.84,443,6,27-04-2022 08:18,101156984,21,25,1850,13675,529,0,88.0952381,179.9749718,4110,0,547,941.8460154,153.4743266,0.454738745,2247932.978,4172181.155,1.02E+07,0,1.01E+08,5056116.75,5116098.179,1.03E+07,40,9.24E+07,3849049.833,5005433.208,1.02E+07,0,0,0,0,0,420,632,0.207598123,0.247140623,0,4110,330.3191489,729.0939913,531578.0481,0,1,0,0,0,0,0,0,1,337.5,88.0952381,547,0,0,0,0,0,0,21,1850,25,13675,-1,137,15,0,158335.1,232873.299,812420,57107,9957359.3,417076.2208,1.02E+07,8779748,No Label
192.168.77.95-35.186.227.140-59927-443-6,192.168.77.95,59927,35.186.227.140,443,6,27-04-2022 08:18,86684479,57,79,9107,11752,791,0,159.7719298,253.0319021,1370,0,148.7594937,302.4017202,240.631313,1.568908316,642107.2519,5428254.773,5.84E+07,0,8.66E+07,1547026.339,8396268.169,5.85E+07,22,6.24E+07,799411.641,6614656.702,5.85E+07,0,0,0,0,0,1260,1604,0.657557162,0.911351154,0,1370,152.2554745,281.090655,79011.95631,0,1,0,0,0,0,0,0,1,153.375,159.7719298,148.7594937,0,0,0,0,0,0,57,9107,79,11752,-1,345,31,0,1972892.5,2704165.129,3885026,60759,4.14E+07,2.41E+07,5.84E+07,2.43E+07,No Label
192.168.77.95-117.18.237.29-59889-80-6,192.168.77.95,59889,117.18.237.29,80,6,27-04-2022 08:18,101965227,14,14,434,739,424,0,31,113.1139657,739,0,52.78571429,197.5060578,11.50392182,0.274603419,3776489.889,4898564.413,1.01E+07,0,1.02E+08,7839944.385,4318169.534,1.02E+07,356,1.01E+08,7798059,4425581.782,1.02E+07,0,0,0,0,0,280,424,0.13730171,0.13730171,0,739,40.44827586,155.6623145,24230.75616,0,1,0,0,0,0,0,0,1,41.89285714,31,52.78571429,0,0,0,0,0,0,14,434,14,739,-1,131,11,0,86857,37543.17771,184288,44507,1.00E+07,36421.66422,1.01E+07,1.00E+07,No Label
192.168.77.95-117.18.237.29-59884-80-6,192.168.77.95,59884,117.18.237.29,80,6,27-04-2022 08:18,101997568,15,15,857,1598,424,0,57.13333333,148.9481533,799,0,106.5333333,281.1407544,24.06920134,0.29412466,3517157.517,4660409.498,1.01E+07,0,1.02E+08,7280727.214,4263857.907,1.02E+07,128,9.68E+07,6914709.357,4704232.324,1.03E+07,0,0,0,0,0,300,432,0.14706233,0.14706233,0,799,79.19354839,219.2367699,48064.76129,0,1,0,0,0,0,0,0,1,81.83333333,57.13333333,106.5333333,0,0,0,0,0,0,15,857,15,1598,-1,133,11,0,93668.3,52068.8793,211738,62696,9577488.3,1583675.624,1.01E+07,5071940,No Label
192.168.77.95-117.18.237.29-59880-80-6,192.168.77.95,59880,117.18.237.29,80,6,27-04-2022 08:18,102584250,18,19,1705,3060,424,0,94.72222222,181.1095884,799,0,161.0526316,320.5847909,46.44962555,0.360679149,2849562.5,4425315.477,1.01E+07,0,1.03E+08,6031990.529,4807328.957,1.02E+07,263,9.48E+07,5266273.5,5065963.985,1.03E+07,0,0,0,0,0,360,512,0.175465532,0.185213617,0,799,125.3947368,258.0787162,66604.62376,0,1,0,0,0,0,0,0,1,128.7837838,94.72222222,161.0526316,0,0,0,0,0,0,18,1705,19,3060,-1,137,13,0,469858.8889,977177.3142,2992229,45637,1.01E+07,76153.44287,1.01E+07,9905258,No Label
192.168.77.95-117.18.237.29-59879-80-6,192.168.77.95,59879,117.18.237.29,80,6,27-04-2022 08:18,102585005,18,18,1282,2396,424,0,71.22222222,162.3415265,799,0,133.1111111,306.2747496,35.85319316,0.350928481,2931000.143,4546342.022,1.01E+07,0,1.03E+08,6031867.059,4991705.416,1.02E+07,225,1.02E+08,5999626.706,5067200.153,1.02E+07,0,0,0,0,0,360,504,0.175464241,0.175464241,0,799,99.40540541,240.7933023,57981.41441,0,1,0,0,0,0,0,0,1,102.1666667,71.22222222,133.1111111,0,0,0,0,0,0,18,1282,18,2396,-1,135,13,0,177658.1,323970.5446,1098631,46805,1.00E+07,76017.07117,1.01E+07,9811528,No Label
192.168.77.95-34.98.75.36-59936-443-6,192.168.77.95,59936,34.98.75.36,443,6,27-04-2022 08:19,28171988,13,12,1147,5468,517,0,88.23076923,150.7846996,4110,0,455.6666667,1166.296495,234.8077104,0.887406313,1173832.833,5637978.743,2.76E+07,0,2.81E+07,2342893,7986126.166,2.77E+07,41,525175,47743.18182,54231.06943,156932,0,0,0,0,0,260,264,0.461451283,0.42595503,0,4110,254.4230769,803.6250953,645813.2938,0,1,0,0,0,0,0,0,0,264.6,88.23076923,455.6666667,0,0,0,0,0,0,13,1147,12,5468,-1,269,8,0,525175,0,525175,525175,2.76E+07,0,2.76E+07,2.76E+07,No Label
192.168.77.95-34.120.208.123-59870-443-6,192.168.77.95,59870,34.120.208.123,443,6,27-04-2022 08:18,102928286,29,27,6088,4850,1370,0,209.9310345,316.1528711,2740,0,179.6296296,543.5084139,106.2681642,0.544068129,1871423.382,9615955.516,5.86E+07,0,1.03E+08,3674679.393,1.34E+07,5.86E+07,0,6.11E+07,2348208.615,1.15E+07,5.86E+07,0,0,0,0,0,580,564,0.281749567,0.262318562,0,2740,191.8947368,433.6191006,188025.5244,0,1,0,0,0,0,0,0,0,195.3214286,209.9310345,179.6296296,0,0,0,0,0,0,29,6088,27,4850,-1,356,22,0,1234640.5,1666022.065,2412696,56585,5.02E+07,1.18E+07,5.86E+07,4.19E+07,No Label
